"id","name","category","categoryLabel","address","street","ward","source","verificationMethod","coordinates.lat","coordinates.lng","notes"
"poi-lc-1428","Cửa hàng tạp hóa ven biển (Số 178 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 178 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1429","Sân bóng chuyền hơi thanh niên (Số 182 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 182 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1430","Quán hải sản bình dân Kim Liên (Số 186 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 186 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1431","Tiệm sửa lưới & Đồ câu cá giải trí (Số 190 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 190 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1432","Cửa hàng tạp hóa ven biển (Số 194 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 194 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1433","Sân bóng chuyền hơi thanh niên (Số 198 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 198 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1434","Quán hải sản bình dân Kim Liên (Số 202 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 202 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1435","Tiệm sửa lưới & Đồ câu cá giải trí (Số 206 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 206 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1436","Cửa hàng tạp hóa ven biển (Số 210 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 210 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1437","Sân bóng chuyền hơi thanh niên (Số 214 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 214 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1438","Quán hải sản bình dân Kim Liên (Số 218 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 218 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1439","Tiệm sửa lưới & Đồ câu cá giải trí (Số 222 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 222 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1440","Cửa hàng tạp hóa ven biển (Số 226 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 226 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1441","Sân bóng chuyền hơi thanh niên (Số 230 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 230 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1442","Quán hải sản bình dân Kim Liên (Số 234 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 234 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1443","Tiệm sửa lưới & Đồ câu cá giải trí (Số 238 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 238 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1444","Cửa hàng tạp hóa ven biển (Số 242 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 242 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1445","Sân bóng chuyền hơi thanh niên (Số 246 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 246 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1446","Quán hải sản bình dân Kim Liên (Số 250 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 250 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1447","Tiệm sửa lưới & Đồ câu cá giải trí (Số 254 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 254 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1448","Cửa hàng tạp hóa ven biển (Số 258 Phan Văn Định)","market","Chợ & Mua sắm thiết yếu","Số 258 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Đồ khô, nước mắm truyền thống"
"poi-lc-1449","Sân bóng chuyền hơi thanh niên (Số 262 Phan Văn Định)","park","Công viên & Không gian công cộng","Số 262 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Địa điểm thể thao chiều của chi đoàn"
"poi-lc-1450","Quán hải sản bình dân Kim Liên (Số 266 Phan Văn Định)","food","Ẩm thực & Đời sống","Số 266 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Hải sản tươi sống đánh bắt trong ngày"
"poi-lc-1451","Tiệm sửa lưới & Đồ câu cá giải trí (Số 270 Phan Văn Định)","living_service","Tiện ích dân sinh","Số 270 đường Phan Văn Định, phường Liên Chiểu, TP. Đà Nẵng","Phan Văn Định","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Phục vụ người dân ven biển"
"poi-lc-1452","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 14 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 14 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1453","Quán cơm văn phòng Lạc Long Quân (Số 18 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 18 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1454","Quán cà phê đón tiếp đối tác (Số 22 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 22 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1455","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 26 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 26 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1456","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 30 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 30 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1457","Quán cơm văn phòng Lạc Long Quân (Số 34 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 34 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1458","Quán cà phê đón tiếp đối tác (Số 38 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 38 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1459","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 42 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 42 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1460","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 46 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 46 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1461","Quán cơm văn phòng Lạc Long Quân (Số 50 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 50 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1462","Quán cà phê đón tiếp đối tác (Số 54 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 54 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1463","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 58 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 58 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1464","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 62 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 62 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1465","Quán cơm văn phòng Lạc Long Quân (Số 66 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 66 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1466","Quán cà phê đón tiếp đối tác (Số 70 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 70 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1467","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 74 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 74 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1468","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 78 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 78 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1469","Quán cơm văn phòng Lạc Long Quân (Số 82 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 82 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1470","Quán cà phê đón tiếp đối tác (Số 86 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 86 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1471","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 90 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 90 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1472","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 94 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 94 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1473","Quán cơm văn phòng Lạc Long Quân (Số 98 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 98 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1474","Quán cà phê đón tiếp đối tác (Số 102 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 102 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1475","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 106 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 106 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1476","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 110 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 110 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1477","Quán cơm văn phòng Lạc Long Quân (Số 114 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 114 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1478","Quán cà phê đón tiếp đối tác (Số 118 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 118 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1479","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 122 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 122 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1480","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 126 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 126 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1481","Quán cơm văn phòng Lạc Long Quân (Số 130 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 130 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1482","Quán cà phê đón tiếp đối tác (Số 134 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 134 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1483","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 138 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 138 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1484","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 142 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 142 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1485","Quán cơm văn phòng Lạc Long Quân (Số 146 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 146 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1486","Quán cà phê đón tiếp đối tác (Số 150 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 150 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1487","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 154 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 154 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1488","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 158 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 158 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1489","Quán cơm văn phòng Lạc Long Quân (Số 162 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 162 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1490","Quán cà phê đón tiếp đối tác (Số 166 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 166 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1491","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 170 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 170 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1492","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 174 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 174 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1493","Quán cơm văn phòng Lạc Long Quân (Số 178 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 178 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1494","Quán cà phê đón tiếp đối tác (Số 182 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 182 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1495","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 186 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 186 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1496","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 190 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 190 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1497","Quán cơm văn phòng Lạc Long Quân (Số 194 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 194 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1498","Quán cà phê đón tiếp đối tác (Số 198 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 198 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1499","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 202 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 202 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1500","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 206 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 206 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1501","Quán cơm văn phòng Lạc Long Quân (Số 210 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 210 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
"poi-lc-1502","Quán cà phê đón tiếp đối tác (Số 214 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 214 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Không gian trang nhã, lịch sự"
"poi-lc-1503","Văn phòng hỗ trợ pháp lý & Soạn thảo đơn (Số 218 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 218 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Tư vấn hồ sơ thủ tục hành chính"
"poi-lc-1504","Tiệm photocopy & Đóng sổ sách hồ sơ (Số 222 Lạc Long Quân)","living_service","Tiện ích dân sinh","Số 222 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","In ấn, scan tài liệu phục vụ làm hồ sơ công"
"poi-lc-1505","Quán cơm văn phòng Lạc Long Quân (Số 226 Lạc Long Quân)","food","Ẩm thực & Đời sống","Số 226 đường Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","Khảo sát thực địa Đoàn phường","boundary_confirmed","","","Cơm trưa sạch sẽ gần trung tâm hành chính"
